accuse	accusation	1.080026076794909e-12
adapt	adaptation	2.273736797800407e-12
admire	admiration	2.273736787636012e-12
allege	allegation	3.410611636855312e-13
allocate	allocation	6.650680047386598e-12
alter	alteration	1.9397817830024424e-12
amplify	amplification	1.5916158675000405e-12
annotate	annotation	3.126388490403592e-12
appreciate	appreciation	6.821524765026886e-13
approve	approval	5.229597600421538e-12
arbitrate	arbitration	6.139089262064538e-12
articulate	articulation	2.0108362963865324e-12
aspire	aspiration	2.501112953108427e-12
authorize	authorization	1.0800264191741336e-12
authorize	authorisation	3.296918772471237e-12
calculate	calculation	4.661160574355477e-12
celebrate	celebration	1.4212066873531266e-13
characterize	characterisation	1.9042553093878706e-12
characterize	characterization	1.0800260372073042e-12
circulate	circulation	1.3642499269372896e-12
civilize	civilization	2.8421848207943275e-13
civilize	civilisation	1.1368694397337928e-12
collaborate	collaboration	3.9790403875179317e-13
colonize	colonization	1.4779292281516467e-12
communicate	communication	2.7284843786280685e-12
compensate	compensation	8.384510422852402e-13
compile	compilation	3.0695509148809026e-12
compute	computation	3.4106356698729543e-13
concentrate	concentration	2.9558584563032934e-12
condense	condensation	2.2738679391107996e-13
configure	configuration	8.52651401286731e-13
confiscate	confiscation	2.1381235243250575e-14
congratulate	congratulation	2.160050841135517e-12
consolidate	consolidation	2.1032065447343143e-12
constitute	constitution	3.4106058544498526e-12
consult	consulation	6.821233392904093e-13
consult	consultation	1.4779295951122525e-12
contaminate	contamination	1.7053030862412038e-12
contemplate	contemplation	1.8758334663569353e-12
continue	continuation	5.685806894886745e-14
coordinate	coordination	2.3305806201959324e-12
customize	customization	4.831690782447425e-13
declare	declaration	1.1084584327068949e-12
decorate	decoration	2.2737378386342346e-13
dedicate	dedication	2.5011107847053296e-12
degrade	degradation	8.135762621018797e-13
delegate	delegation	6.252842703485578e-13
demonstrate	demonstration	7.389660798319717e-13
denote	denotation	1.9326772459479377e-12
depreciate	depreciation	1.932682001082931e-12
deprive	deprivation	8.543149943144392e-14
derive	derivation	2.273738066316571e-12
determine	determination	2.6716407233669865e-12
dictate	dictation	1.477930095512932e-12
differentiate	differentiation	2.6147978709791777e-12
discriminate	discrimination	3.4106311524013594e-13
dominate	domination	2.0961586978020464e-13
elaborate	elaboration	7.728929852359235e-12
eliminate	elimination	7.389645367026351e-13
emigrate	emigration	3.1832315510729377e-12
encapsulate	encapsulation	6.821219298309082e-13
enunciate	enunciation	1.3642498329171719e-12
evaluate	evaluation	2.5863755702300032e-12
examine	examination	2.160050019424592e-12
excavate	excavation	1.4779289571011405e-12
exfoliate	exfoliation	3.0695447469816654e-12
expire	expiration	7.105429981369775e-13
explore	exploration	3.637979093388838e-12
fluctuate	fluctuation	1.3287216135569114e-12
formulate	formulation	1.3642422152897085e-12
generate	generation	6.821210480363268e-12
globalize	globalisation	2.2758348018715235e-13
globalize	globalization	2.046370608156991e-12
hesitate	hesitation	1.4210864473018206e-12
illuminate	illumination	4.32010034841741e-12
illumine	illumination	4.774847216575795e-12
illustrate	illustration	5.115908179340331e-13
imagine	imagination	1.0231817217007264e-12
immigrate	immigration	1.0231834910565936e-12
immunize	immunization	6.252776079678676e-12
improvize	improvisation	3.0695470780153535e-12
improvize	improvization	2.2737367544323206e-12
indicate	indication	1.9326762611976595e-12
initiate	initiation	5.5138118624804605e-12
insinuate	insinuation	3.524294908955729e-12
inspire	inspiration	7.332801034357464e-12
install	instalation	3.524292815747175e-12
install	installation	1.705419655639047e-13
