abundant	overabundant	2.3914935841127267e-14
abundant	over-abundant	1.848713031238227e-14
active	over-active	1.3400902397732897e-13
active	overactive	4.173729859435442e-14
aggressive	over-aggressive	5.002266277759561e-14
aggressive	overaggressive	9.565974336450906e-15
ambitious	overambitious	4.325711579826191e-14
ambitious	over-ambitious	3.495633765409854e-14
anxious	over-anxious	5.915561660197963e-14
anxious	overanxious	1.432144669219779e-14
appreciated	over-appreciated	7.627999762001951e-14
appreciated	overappreciated	7.944109290391274e-14
assertive	overassertive	5.3854400208818836e-14
assertive	over-assertive	1.0869213824647059e-13
attached	overattached	2.016557465262136e-13
attached	over-attached	8.54914983309608e-14
bearing	overbearing	4.3513944750582356e-14
bearing	over-bearing	5.050135945278633e-14
booked	overbooked	8.882228275109427e-14
booked	over-booked	8.953437618510513e-14
burdened	over-burdened	3.769268483808287e-14
burdened	overburdened	9.985812724186637e-14
charged	over-charged	1.163751005191159e-13
charged	overcharged	6.637016871120738e-14
clothed	over-clothed	3.35656244517609e-13
clothed	overclothed	1.6603235929465152e-13
compensated	over-compensated	3.10735538358669e-14
compensated	overcompensated	5.329070518200751e-15
confident	overconfident	9.102853919755885e-14
confident	over-confident	3.218344867404965e-14
conscious	overconscious	8.177003613998609e-14
conscious	over-conscious	4.8922428255765776e-14
cooked	overcooked	2.1043831551405258e-13
cooked	over-cooked	1.5821609102648014e-13
crowded	over-crowded	3.2330182483522123e-14
crowded	overcrowded	3.580361673049448e-14
decorated	over-decorated	2.886579864025407e-14
decorated	overdecorated	5.0150630913986425e-14
developed	overdeveloped	6.439140406794713e-14
developed	over-developed	7.716553199346521e-14
done	overdone	2.5341311739065124e-14
done	over-done	1.2425852229989085e-14
dosed	overdosed	3.202372833989377e-14
dosed	over-dosed	5.1514348342607263e-14
dressed	over-dressed	8.345569442642194e-14
dressed	overdressed	1.1449085786826615e-13
educated	over-educated	6.48309409388569e-14
educated	overeducated	1.1241686573482028e-13
emotional	over-emotional	4.9069345807345277e-14
emotional	overemotional	2.987304636342383e-14
emphasized	over-emphasized	7.335004150532982e-14
emphasized	overemphasized	8.20207644424556e-14
enthusiastic	overenthusiastic	6.637016871120738e-14
enthusiastic	over-enthusiastic	1.7763568394002505e-14
estimated	overestimated	2.842170943040401e-14
estimated	over-estimated	5.086905723867137e-14
excited	over-excited	1.9929972195927006e-14
excited	overexcited	1.3280049552749133e-14
exposed	overexposed	1.3183392379744044e-13
exposed	over-exposed	6.787449953031483e-14
extended	over-extended	1.1985987518447961e-13
extended	overextended	6.450309782763865e-14
filled	over-filled	7.15245620074549e-14
filled	overfilled	5.080504779924088e-14
focused	over-focused	3.9441522601134903e-14
focused	overfocused	4.4143897099397604e-14
funded	overfunded	3.5704330589399866e-14
funded	over-funded	1.0986160316453369e-14
grown	overgrown	1.7459911727991517e-13
grown	over-grown	4.033900294003666e-14
handled	over-handled	8.316689495813723e-14
handled	overhandled	7.105982447430965e-14
heard	overheard	8.05308978083688e-14
heard	over-heard	2.1972320632906738e-14
heated	over-heated	3.927652267641431e-14
heated	overheated	4.985877984445381e-14
indulged	over-indulged	2.3092638912203256e-14
indulged	overindulged	1.1056661995471337e-13
informed	overinformed	8.183300204942483e-14
informed	over-informed	5.6425549297033904e-14
inflated	overinflated	1.0377634161058701e-13
inflated	over-inflated	3.102273850532274e-14
interpreted	over-interpreted	2.9727452448432886e-14
interpreted	overinterpreted	7.616973493688666e-14
invested	overinvested	3.449061096984636e-14
invested	over-invested	5.267279946672949e-14
irritated	overirritated	9.813869161469055e-14
irritated	over-irritated	5.709267256288867e-14
laid	over-laid	1.040884858547365e-13
laid	overlaid	2.7187546196596853e-14
loaded	over-loaded	6.204547701064548e-14
loaded	overloaded	1.6085595323533783e-14
looked	overlooked	2.8086667748613607e-14
looked	over-looked	6.206176498898631e-14
optimistic	over-optimistic	6.898122193969271e-14
optimistic	overoptimistic	3.552713678800501e-14
paid	overpaid	9.423485135592314e-14
paid	over-paid	6.898122193969271e-14
painted	over-painted	3.696359138182859e-14
painted	overpainted	1.7430501486614958e-14
played	over-played	6.246744237387504e-14
played	overplayed	4.032173515190666e-14
polished	overpolished	1.2335212343178038e-13
polished	over-polished	3.7914400754053714e-14
populated	over-populated	1.0078477182021128e-13
populated	overpopulated	2.1316282072803006e-14
powered	overpowered	1.2303114666368339e-13
powered	over-powered	4.031684381505942e-14
praised	overpraised	1.7278723052998076e-13
praised	over-praised	9.612454308267849e-14
prepared	overprepared	9.737611658284881e-14
prepared	over-prepared	5.3438529890894854e-14
processed	over-processed	1.2064543864580818e-13
processed	overprocessed	2.4868995751603507e-14
produced	over-produced	1.9785657032707482e-14
produced	overproduced	3.4684476073050936e-14
protected	overprotected	7.630067811317975e-14
protected	over-protected	1.2481356158809243e-13
protective	over-protective	3.329188447408049e-14
protective	overprotective	1.512513347095137e-14
qualified	over-qualified	2.898470628164482e-13
qualified	overqualified	5.881458211527255e-14
rated	over-rated	1.4833643257584997e-13
rated	overrated	4.7994518887528756e-14
reacted	overreacted	3.014577520672848e-14
reacted	over-reacted	7.302533614639538e-14
refined	overrefined	1.5302466177247547e-13
refined	over-refined	6.89411847443645e-15
represented	over-represented	8.711395931896411e-14
represented	overrepresented	1.897149936107019e-14
ride	over-ride	7.937279385482979e-14
ride	override	3.476842037812032e-14
run	overrun	2.0961763384985137e-13
run	over-run	1.5418595738577077e-13
saturated	oversaturated	8.52836300009429e-14
saturated	over-saturated	8.96840330807744e-14
scheduled	over-scheduled	2.5837444553269606e-14
scheduled	overscheduled	5.287646228076885e-14
shadowed	overshadowed	2.1316354352825292e-14
shadowed	over-shadowed	7.166367076988935e-14
shared	overshared	8.735360059094787e-14
shared	over-shared	7.050257132755936e-14
shocked	overshocked	8.36706135617959e-14
shocked	over-shocked	1.0205191866971701e-13
simplified	over-simplified	5.1728291973635394e-14
simplified	oversimplified	3.454774304639003e-14
sized	over-sized	6.236410408212319e-14
sized	oversized	1.507942823617516e-14
slept	over-slept	5.1514348342607263e-14
slept	overslept	1.0534559893345898e-13
sold	oversold	8.188600426433446e-14
sold	over-sold	1.4753389473899941e-13
solicited	over-solicited	1.0036416142611415e-13
solicited	oversolicited	9.264128035464618e-14
spent	over-spent	1.1234667099445444e-14
spent	overspent	4.296434007659337e-14
stated	overstated	7.13257595667253e-14
stated	over-stated	6.962435107477209e-14
stimulated	over-stimulated	1.9990921304056115e-13
stimulated	overstimulated	5.3769649595613025e-14
stocked	over-stocked	1.0303731012449172e-13
stocked	overstocked	1.2080532582046505e-14
strained	overstrained	2.168774572743853e-14
strained	over-strained	2.5121479338940402e-14
stressed	overstressed	8.611960714030307e-14
stressed	over-stressed	4.6629367034256575e-15
stretched	over-stretched	3.411345200037716e-13
stretched	overstretched	2.700063308900582e-13
studied	over-studied	6.824540119616012e-14
studied	overstudied	5.323886956406095e-14
subscribed	oversubscribed	4.028258782699569e-14
subscribed	over-subscribed	1.551136925266137e-14
supplied	oversupplied	9.96750292479502e-14
supplied	over-supplied	5.908984092103308e-14
talked	over-talked	1.1155128477154597e-13
talked	overtalked	8.881784197001252e-14
taken	over-taken	4.697280012840591e-14
taken	overtaken	3.67237313403358e-15
tired	over-tired	1.320372144714677e-13
tired	overtired	1.650100694036835e-13
thrown	over-thrown	5.0242958677880804e-14
thrown	overthrown	1.2932072993408848e-14
trained	overtrained	4.308352016705507e-14
trained	over-trained	4.369260109715201e-14
turned	over-turned	5.4722170975016705e-14
turned	overturned	3.884701934109998e-14
used	over-used	9.032495057857497e-14
used	overused	4.48420165403872e-14
valued	over-valued	3.658820788396252e-14
valued	overvalued	1.022910115643183e-13
watched	overwatched	6.400433329715039e-14
watched	over-watched	1.5904346866788256e-13
weighed	over-weighed	8.659170228218011e-14
weighed	overweighed	7.914262813082993e-14
whelmed	over-whelmed	1.1838538785417227e-13
whelmed	overwhelmed	3.2803286093439424e-14
worked	overworked	6.743725319583482e-14
worked	over-worked	3.218344867404965e-14
written	overwritten	1.4162199163704846e-13
written	over-written	1.784132632127052e-13
zealous	over-zealous	4.662725227577869e-14
zealous	overzealous	1.180976748471683e-13
