album	albums	9.663381206337363e-13
animal	animals	0.0
apple	apples	2.0463630789890885e-12
application	applications	1.1084466677857563e-12
area	areas	1.1368683772161603e-13
bottle	bottles	2.8990143619012088e-12
book	books	2.2737367544323206e-13
car	cars	1.0231815394945443e-12
cat	cats	7.105427357601002e-13
chair	chairs	1.5916157281026244e-12
college	colleges	1.7053025658242404e-12
computer	computers	1.7053025658242404e-13
council	councils	4.547473508864641e-13
customer	customers	4.831690603168681e-13
day	days	1.9895196601282805e-13
death	deaths	8.202327705930657e-13
department	departments	1.1368683772161603e-13
desk	desks	1.7053025658242404e-12
development	developments	5.684341886080801e-13
difference	differences	6.110667527536862e-13
director	directors	1.4210854715202004e-13
doctor	doctors	5.400124791776761e-13
door	doors	8.526512829121202e-13
egg	eggs	3.979039320256561e-13
engineer	engineers	1.3642420526593924e-12
event	events	5.5848659030743875e-12
example	examples	2.6290081223123707e-13
fact	facts	3.907985046680551e-13
file	files	2.2737367544323206e-13
flower	flowers	4.547473508864641e-12
friend	friends	1.1368683772161603e-13
game	games	1.5631940186722204e-12
girl	girls	3.751665644813329e-12
god	gods	1.1652900866465643e-12
government	governments	2.8421709430404007e-13
group	groups	1.1368683772161603e-13
hat	hats	2.0961010704922955e-13
hour	hours	1.0231815394945443e-12
house	houses	2.8421709430404007e-13
idea	ideas	2.2737367544323206e-13
image	images	1.1368683772161603e-13
job	jobs	4.604316927725449e-12
key	keys	6.480149750132114e-12
kid	kids	8.526512829121202e-13
language	languages	2.7853275241795927e-12
law	laws	1.0231815394945443e-12
letter	letters	2.7995383788947947e-12
machine	machines	3.410605131648481e-13
manager	managers	1.2505552149377763e-12
market	markets	2.2168933355715126e-12
member	members	5.4569682106375694e-12
meeting	meetings	8.526512829121202e-13
message	messages	1.2505552149377763e-12
month	months	1.1368683772161603e-12
movie	movies	1.3642420526593924e-12
name	names	3.069544618483633e-12
night	nights	1.6200374375330284e-12
note	notes	3.979039320256561e-13
office	offices	6.821210263296962e-13
page	pages	9.805489753489383e-13
painting	paintings	3.183231456205249e-12
parent	parents	7.815970093361102e-13
pen	pens	1.5347723092418164e-12
phone	phones	2.2737367544323206e-13
photo	photos	1.9895196601282805e-12
plan	plans	3.410605131648481e-13
player	players	3.069544618483633e-12
plant	plants	3.410605131648481e-13
population	populations	4.547473508864641e-13
problem	problems	1.1368683772161603e-12
product	products	2.2737367544323206e-13
project	projects	1.3642420526593924e-12
report	reports	2.7853275241795927e-12
resource	resources	2.5579538487363607e-13
result	results	2.1884716261411086e-12
river	rivers	3.751665644813329e-12
road	roads	3.751665644813329e-12
role	roles	4.263256414560601e-13
room	rooms	2.2737367544323206e-13
school	schools	4.547473508864641e-13
science	sciences	1.7053025658242404e-12
shop	shops	7.673861546209082e-13
solution	solutions	1.0913936421275139e-11
song	songs	2.1600499167107046e-12
street	streets	3.0304647680168273e-12
student	students	1.5916157281026244e-12
system	systems	2.8421709430404007e-13
table	tables	1.7053025658242404e-13
teacher	teachers	6.252776074688882e-13
test	tests	5.4569682106375694e-12
thing	things	1.6058265828178264e-12
town	towns	3.979039320256561e-12
train	trains	1.3642420526593924e-12
user	users	1.3642420526593924e-12
version	versions	3.410605131648481e-13
village	villages	7.958078640513122e-13
website	websites	4.689582056016661e-13
week	weeks	1.0231815394945443e-12
window	windows	2.2737367544323206e-13
year	years	2.2737367544323206e-12
