achebe	professor	0.8226118915288039
achebe	poet	1.0493326981065447
achebe	novelist	0.9145722899184512
ali	activist	0.7918195544423545
ali	philanthropist	0.9487757890715888
ali	boxer	1.001443958471021
ambedkar	jurist	1.0630047206421858
ambedkar	politician	0.8952628334540994
ambedkar	economist	1.3354478617367436
ambedkar	reformer	0.8525589937691243
andersen	author	0.8225800572046434
andersen	writer	0.8257798766272083
andersen	poet	1.0316809328569325
anouilh	playwright	1.301690011337455
aristotle	philosopher	1.1798429348076696
armstrong	engineer	0.9661542849494461
armstrong	astronaut	1.2763755707880229
armstrong	professor	0.9539586655346876
ataturk	reformer	0.8145920241045383
ataturk	soldier	0.9533463060348024
ataturk	statesman	0.7804617486290019
avicenna	philosopher	1.056525174657729
avicenna	physician	1.187396131380616
bach	musician	0.8472487493213945
bach	composer	1.062461102002273
balzac	writer	0.7986195961763154
balzac	novelist	0.6729643040659135
banerjee	leader	0.97304208106037
banerjee	politician	0.7517842178288928
banerjee	reformer	0.6865531967542157
banerjee	educator	1.2446957473958986
beethoven	composer	1.2133059299095779
berners-lee	computer scientist	1.22195303814055
berners-lee	engineer	0.9607901613013302
berners-lee	inventor	0.8684692863879063
bhutto	minister	0.7711677367658121
bhutto	stateswoman	1.1293843086541049
bhutto	politician	0.7692251803762784
bhutto	leader	0.6905259482734831
bohr	scientist	0.8649741995282167
bohr	physicist	0.8364481036687366
bohr	professor	0.689733704682451
bolivar	statesman	0.7509956514420056
bolivar	soldier	1.1624528879530953
bolivar	revolutionary	1.054299971889552
bolivar	leader	0.8147287604786779
caesar	commander	0.8685045468414222
caesar	leader	0.7816138442106269
caesar	emperor	0.9364676807163167
camus	journalist	1.020223244730172
camus	activist	0.9475758123337803
camus	philosopher	0.9431973843538296
camus	novelist	0.885072222196302
carver	scientist	1.031209070189895
carver	botanist	1.0671999961602459
carver	inventor	0.9776147208975005
chekhov	physician	0.9229827557906698
chekhov	writer	0.7589321379868166
chekhov	playwright	0.9922431043082365
chopin	pianist	1.2891486663343719
chopin	composer	1.1032261685964633
churchill	statesman	0.8118011617766717
churchill	writer	1.0186918746909217
churchill	politician	0.6192244667449495
churchill	minister	0.8090002873548586
coleridge	critic	0.8600143098123395
coleridge	philosopher	0.8333070918523359
coleridge	poet	0.8671286196339717
columbus	explorer	1.102960067556464
confucius	philosopher	1.0397721901847667
copernicus	astronomer	0.7662843743213948
copernicus	mathematician	0.6877193038971164
curie	scientist	0.9561441017893642
curie	physicist	0.7843015613274471
