aberdeen	aberdeenshire	1.4899023883039246e-05
alnwick	northumberland	5.137718227913458e-06
amersham	buckinghamshire	1.6139004045465615e-06
andover	hampshire	1.0337823194611604e-05
ashford	kent	8.65407951447992e-06
aylesbury	buckinghamshire	5.315355207129691e-06
banbury	oxfordshire	9.098457402003966e-06
barrow-in-furness	cumbria	1.1928366334130775e-05
basildon	essex	8.482459387970292e-06
basingstoke	hampshire	3.895438481583641e-06
bath	somerset	1.351325998744826e-05
bedford	bedfordshire	1.1840250927848446e-05
belfast	antrim	8.644607156354357e-06
bexhill	east sussex	3.921297782977793e-06
bicester	oxfordshire	1.180835673657385e-05
birmingham	midlands	9.492313350360385e-07
bishop's stortford	hertfordshire	1.8498732813150407e-05
boston	lincolnshire	1.9323116758217285e-06
bradford	yorkshire	5.159235500783564e-06
bridgwater	somerset	1.7023648139704843e-05
brighton	sussex	4.737054768916249e-06
burnley	lancashire	8.415649897092032e-06
bury	greater manchester	1.8128760433165828e-05
cambridge	cambridgeshire	8.988499235161882e-08
canterbury	kent	8.893806867441263e-06
cardiff	glamorgan	2.8583224181734775e-06
carlisle	cumbria	2.142191836022996e-06
chelmsford	essex	8.490492061156976e-06
cheltenham	gloucestershire	1.5072794258557931e-05
chester	cheshire	2.1647422608980388e-05
chesterfield	derbyshire	7.823542988894844e-06
chichester	sussex	4.94395994136151e-07
chippenham	wiltshire	8.313899317632723e-06
clacton-on-sea	essex	1.0737710843281206e-05
colchester	essex	5.330599313646533e-07
coventry	midlands	9.234958275092573e-06
crawley	sussex	8.422685809788443e-06
dagenham	greater london	8.690468392459699e-06
darlington	durham	4.569436023551883e-06
dartford	kent	1.5058694137351157e-05
derby	derbyshire	7.043736461310778e-06
dewsbury	west yorkshire	3.5161739955739124e-06
dover	kent	9.317226870510768e-06
dudley	west midlands	1.2652035081576167e-05
dundee	lowlands	1.1698117036828756e-05
eastbourne	east sussex	4.5426992192467917e-07
edinburgh	lowlands	1.2882902922662265e-05
ely	cambridgeshire	1.154822227087803e-05
exeter	devon	1.2877438035398481e-05
falkirk	stirlingshire	9.601960737202799e-06
folkestone	kent	1.0272852123462452e-05
gateshead	tyne and wear	8.987268400891253e-06
glasgow	lowlands	9.109468590949e-06
gloucester	gloucestershire	9.704334028006217e-06
grimsby	lincolnshire	8.713005272466203e-06
guildford	surrey	8.460455607537019e-06
harlow	essex	3.176397708008897e-06
hartlepool	durham	9.16349337161899e-06
hastings	sussex	7.22183010944568e-06
hempstead	hertfordshire	9.998307799548034e-06
hereford	herefordshire	1.399616116656761e-05
hinckley	leicestershire	1.5205333856895377e-05
horsham	west sussex	5.066540787784243e-06
hull	yorkshire	9.884944988949634e-06
inverness	highlands	1.9455571162262268e-05
keighley	west yorkshire	9.582476206641807e-06
kilmarnock	ayrshire	1.036300981012676e-06
kirkcaldy	fife	1.0798275718677862e-05
lancaster	lancashire	4.0268383729759486e-07
leeds	yorkshire	1.7765343548591832e-06
leicester	midlands	1.4749138913689691e-05
lincoln	lincolnshire	1.244548472399495e-06
liverpool	lancashire	5.817224331881678e-07
loughborough	leicestershire	1.1039543696250873e-05
lowestoft	suffolk	8.336963582431063e-06
maidstone	kent	6.678170846420239e-06
mansfield	nottinghamshire	1.1293357830672973e-05
motherwell	north lanarkshire	1.5208118480037705e-05
newcastle	northumberland	3.5319001588734074e-06
newport	gwent	1.9669764834181475e-06
northampton	northamptonshire	8.965985360559153e-06
norwich	norfolk	1.8371538130060533e-06
nottingham	nottinghamshire	1.0223744175390139e-05
oxford	oxfordshire	1.2230912567993035e-05
peterborough	cambridgeshire	1.2905640406823062e-05
plymouth	devon	7.74918284905136e-06
portsmouth	hampshire	1.0841695930971879e-05
preston	lancashire	4.37305353863043e-06
reading	berkshire	1.4767045658330906e-05
salford	manchester	4.703351088592086e-07
salisbury	wiltshire	6.9251052261589475e-06
sheffield	yorkshire	3.2774459657086243e-06
southampton	hampshire	7.397745144360243e-06
stirling	stirlingshire	1.4186469458826098e-05
stockport	greater manchester	4.150735799320688e-06
swansea	glamorgan	7.108722992431727e-06
trowbridge	wiltshire	8.555314195347074e-06
wakefield	yorkshire	5.960503683416102e-06
warrington	cheshire	1.1387369301721712e-05
wells	somerset	9.179368543564962e-06
winchester	hampshire	5.4375467970253155e-06
wolverhampton	midlands	6.6557091624929355e-06
worcester	worcestershire	6.272036472273322e-06
york	yorkshire	6.3827207663222165e-06
