abuja	nigeria	1.3393924007963734e-05
algiers	algeria	9.64913898325389e-06
amman	jordan	5.1709359882613186e-06
andorra la vella	andorra	1.1455985554951214e-05
ankara	turkey	9.049010637720335e-06
antananarivo	madagascar	4.063973645798691e-06
apia	samoa	1.5704235269904302e-06
ashgabat	turkmenistan	1.4596236133321244e-05
asmara	eritrea	2.9684565576832937e-06
athens	greece	3.1274653004629086e-06
baghdad	iraq	1.966381724158861e-06
baku	azerbaijan	1.0044881985836628e-05
bamako	mali	1.700703758491676e-06
bangkok	thailand	5.234967261342024e-07
basse-terre	guadeloupe	2.0609002247582768e-05
basseterre	saint kitts and nevis	3.214253417070398e-06
beijing	china	4.66889229426762e-06
beirut	lebanon	4.345887314543197e-06
belgrade	serbia	7.435319828253362e-06
belmopan	belize	9.735848552219102e-06
berlin	germany	8.436201519216745e-06
bern	switzerland	6.6578683462189635e-06
bissau	guinea-bissau	4.776322341632997e-06
bloemfontein	south africa	1.2212287503611417e-05
brasilia	brazil	2.4796278678720318e-06
brussels	belgium	7.865814699873914e-06
bucharest	romania	1.0354350556508208e-06
budapest	hungary	1.723384760726792e-06
cairo	egypt	7.992769806328909e-06
canberra	australia	7.03779838344083e-07
cape town	south africa	7.7163433936242e-06
cayenne	french guiana	3.420838100948981e-06
conakry	guinea	7.186476548514996e-06
concord	new hampshire	6.96466712863115e-06
copenhagen	denmark	1.2985400902244215e-06
damascus	syria	2.903166266637736e-06
dhaka	bangladesh	3.147386428128862e-06
dili	east timor	5.806349291581212e-06
djibouti	djibouti	1.137407307484193e-05
dodoma	tanzania	6.211726741261003e-07
doha	qatar	2.107137000391214e-06
dublin	ireland	4.921127752387582e-06
funafuti	tuvalu	1.1289211386897923e-05
georgetown	guyana	1.9400073616061185e-06
gitega	burundi	2.155105142940753e-06
guatemala city	guatemala	8.273211355279419e-06
hanoi	vietnam	2.6487490316966133e-06
hargeisa	somaliland	1.0213842777838298e-06
havana	cuba	7.4797589431746054e-06
helsinki	finland	2.6494148603414907e-05
islamabad	pakistan	2.3010967083468517e-06
jakarta	indonesia	5.721720549927533e-06
jerusalem	israel	1.2972215044514321e-05
juba	south sudan	5.184879619405793e-06
kabul	afghanistan	7.263983610193137e-06
kathmandu	nepal	8.353918694682517e-06
khartoum	sudan	5.954426110031844e-06
kiev	ukraine	8.218086931978641e-06
kigali	rwanda	4.006847947149048e-06
kingston	jamaica	1.7519517593868212e-06
kinshasa	democratic republic of the congo	6.047519007037928e-06
kuwait city	kuwait	1.5728880493119627e-05
la paz	bolivia	5.599362489809881e-06
libreville	gabon	2.038305123314512e-06
lilongwe	malawi	1.0757061340421741e-05
lima	peru	3.4509753695339166e-06
lisbon	portugal	1.1580235568126567e-05
lobamba	eswatini	2.0775967609217767e-06
lome	togo	4.932197103867332e-07
london	britain	1.792400311811364e-06
london	uk	5.268415798654709e-06
london	england	3.1032919273219945e-06
luanda	angola	5.333748329198412e-06
lusaka	zambia	1.8839695905336182e-06
madrid	spain	4.4777427982894845e-06
malabo	equatorial guinea	1.2311720250908986e-05
male	maldives	6.009842258340729e-06
manila	philippines	5.4624566231176026e-06
maputo	mozambique	4.4681932922463854e-06
maseru	lesotho	4.799101871988631e-06
mbabane	eswatini	1.4141240124966447e-05
mexico city	mexico	5.55163948461303e-07
minsk	belarus	1.0292494130741418e-05
mogadishu	somalia	1.0249352418696591e-05
monrovia	liberia	1.605787740615797e-06
montevideo	uruguay	1.5619141539471495e-06
moroni	comoros	2.8135111093289505e-06
moscow	russia	9.784436753720134e-06
nairobi	kenya	5.705016795129589e-06
oslo	norway	1.313415734961417e-05
ottawa	canada	1.615462191655898e-06
paris	france	7.5687463427539e-06
pretoria	south africa	1.3684239305266917e-05
rome	italy	6.51716583399347e-06
santiago	chile	1.5258893124243716e-05
sofia	bulgaria	3.2181632954251965e-06
stockholm	sweden	5.752290758764897e-06
sucre	bolivia	1.4727937325421027e-05
taipei	taiwan	3.198508012185428e-06
tbilisi	georgia	4.427989646682534e-06
tehran	iran	9.77990183388201e-06
tokyo	japan	6.169402380825636e-06
vienna	austria	6.213324049556106e-06
warsaw	poland	1.6020625966584487e-05
zagreb	croatia	1.1439591438556215e-05
