able	unable	1.3471137729963141e-05
acceptable	unacceptable	2.9756780708778618e-05
accounted	unaccounted	4.508745148792036e-05
achievable	unachievable	0.00018189775589324387
affected	unaffected	1.3881933330286638e-06
aligned	unaligned	3.16935850335494e-05
ambiguous	unambiguous	4.3443348460955095e-05
amused	unamused	1.537020705229722e-05
announced	unannounced	4.881457637103449e-06
appreciated	unappreciated	0.00014567283993408088
approved	unapproved	2.5985492673027892e-05
armed	unarmed	2.2633692743928256e-05
ashamed	unashamed	5.355232736054246e-05
assisted	unassisted	5.0994336273425114e-05
attended	unattended	5.136228180237343e-05
attractive	unattractive	0.00010104787666883481
authorized	unauthorized	3.455497597967686e-05
available	unavailable	2.4202922009506744e-05
avoidable	unavoidable	4.493944114354604e-05
aware	unaware	1.6369167338568063e-05
balanced	unbalanced	2.914023089319786e-05
believable	unbelievable	0.00014910559371104166
biased	unbiased	5.797374768898016e-06
breakable	unbreakable	9.104473940592127e-06
cared	uncared	9.079437088937466e-05
changed	unchanged	6.006332725968507e-05
clear	unclear	4.09277989695961e-05
comfortable	uncomfortable	4.1337908749639694e-05
common	uncommon	4.26756747595919e-05
conditional	unconditional	0.00010909993489685278
connected	unconnected	4.951638617153028e-05
conscious	unconscious	2.4292617046226205e-05
controlled	uncontrolled	9.854776022594818e-06
conventional	unconventional	4.220386882668616e-05
convincing	unconvincing	3.1495372285452014e-05
covered	uncovered	2.7600301090276816e-05
decided	undecided	3.334720183627721e-05
defined	undefined	1.3390563850530652e-06
desirable	undesirable	1.5458451389518e-05
detected	undetected	0.00015674026257146248
developed	undeveloped	4.507578156571814e-05
documented	undocumented	3.233385396855864e-05
dressed	undressed	7.776739827592902e-06
employed	unemployed	2.4087457265670076e-05
expected	unexpected	5.999422952025911e-06
explained	unexplained	8.668294680993233e-05
fair	unfair	2.323181871078465e-05
finished	unfinished	3.0733841831885456e-05
forgettable	unforgettable	5.239697842865854e-05
fortunate	unfortunate	4.71585746138113e-06
friendly	unfriendly	8.33929141970328e-06
grateful	ungrateful	0.0001223171642205032
groomed	ungroomed	4.9638809144615495e-05
guarded	unguarded	3.9005358807571515e-05
guided	unguided	1.2335919764773391e-06
happy	unhappy	4.046805352533543e-05
healthy	unhealthy	2.453903628813424e-05
informed	uninformed	3.446741439250842e-05
inspired	uninspired	9.235626888581265e-06
interrupted	uninterrupted	2.9655153960081486e-05
involved	uninvolved	5.6522453173895e-06
justified	unjustified	0.00015470475523272215
known	unknown	5.889465694496212e-06
lawful	unlawful	1.5618099842386286e-05
limited	unlimited	3.22996040633285e-05
lived	unlived	7.1829040731374406e-06
locked	unlocked	3.3747384268976114e-07
loved	unloved	3.3095930135441014e-05
lucky	unlucky	0.0001008266010455428
noticed	unnoticed	2.5585890393622436e-05
official	unofficial	2.2830553758020985e-06
organized	unorganized	3.46215319853775e-05
paid	unpaid	4.8485513398503195e-05
planned	unplanned	2.9735527047492648e-06
pleasant	unpleasant	4.4227034897338656e-05
popular	unpopular	7.840984309789598e-05
prepared	unprepared	1.2954571112873592e-05
predictable	unpredictable	3.387353449228174e-05
protected	unprotected	7.0375165107151e-05
published	unpublished	2.9363767556418472e-05
qualified	unqualified	2.861403965296509e-05
realistic	unrealistic	9.690785144796651e-06
reasonable	unreasonable	4.5708942146716156e-05
recognized	unrecognized	4.327282880359488e-05
related	unrelated	4.08567248667309e-05
reliable	unreliable	1.596800418808925e-05
remembered	unremembered	1.0160824090919288e-05
resolved	unresolved	1.2971022841563014e-05
restricted	unrestricted	1.8311302460709274e-05
safe	unsafe	3.860975704811921e-06
satisfactory	unsatisfactory	1.1705134129612711e-05
seen	unseen	2.025107371888112e-05
spoken	unspoken	2.8990429388820858e-05
stable	unstable	7.062831821759024e-06
specified	unspecified	1.6347951328620844e-05
successful	unsuccessful	4.401545420872356e-05
suitable	unsuitable	0.00011889554114225929
sure	unsure	2.2284298572906757e-05
sustainable	unsustainable	2.384448675915804e-05
used	unused	4.847100602248495e-05
usual	unusual	6.310755510478117e-05
veiled	unveiled	5.053783008755961e-05
wanted	unwanted	0.00010444015690226268
willing	unwilling	3.0011991198281792e-05
worthy	unworthy	5.710647783584012e-06
